date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EEK,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MTL,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
2015-05-30,3.673003,58.964166,128.573701,478.316002,1.78938,110.290801,8.998162,1.30818,1.79,1.050325,1.780595,2,77.79765,1.780021,0.377019,1559.521667,1,1.346785,6.907188,3.175451,1,0.0042896657,63.82195,9.914521,14915.933333,1.997701,1.245161,924.526,0.940961,0.024598,617.914201,6.180976,2532.366641,532.546205,1,0.999913,100.290626,24.9676,177.2374,6.793184,44.84248,99.42645,14.249475,7.629368,15.1151,20.55612,0.911636,2.072623,0.653915,0.653915,2.304733,0.653915,4.054636,0.653915,43.05902,7447.16,7.674556,206.113002,7.752671,21.8864,6.88966,47.81395,281.520801,13216.516667,3.868484,0.653915,63.78078,1181.897517,28731.333333,134.281999,0.653915,115.72468,0.708308,124.0976,97.71122,58.241801,4076.09805,447.901181,899.91,1110.593324,0.302906,0.822256,185.7416,8110.178398,1506.835,133.802001,84.720001,12.15065,2.93375,0.639785,1.366017,9.825849,18.08606,3193.82665,56.03309,1090.577488,1915.5,7.976651,315.217,0.390533,35.35597,15.281025,440.387199,15.37187,3.658414,37.016666,12.14865,198.964301,26.81367,7.773641,102.142859,1.406952,0.384993,1,3.155207,2.711422,44.55038,101.9463,3.74591,5114.176686,3.640265,4.043322,109.756459,52.47762,688.0614,3.750581,7.755697,13.37406,5.960743,8.517392,1.347727,0.653915,4326.666667,700.998998,3.313667,22351.033333,8.734327,188.786003,12.14323,33.69466,6.2714,3.499567,1.965104,2.02654,2.662249,6.347536,30.79265,2084.449984,21.07327,3053.64,1,26.91567,2530.280029,6.31843,21815,105.753332,2.505422,598.023165,0.05982099,0.00083996,2.70102,0.718708,597.934805,108.7138,215.0058,12.15194,5252.024745,7.262603,322.355006
2015-05-31,3.67311,58.964166,128.489901,478.552002,1.78952,110.391676,9.002868,1.308924,1.7925,1.05055,1.780725,2,77.82819,1.78055,0.3771,1559.333333,1,1.34798,6.90932,3.17902,1,0.0043581625,63.811583,9.920821,14932.5,1.99824,1.245651,924.526,0.940491,0.024598,618.196001,6.180976,2532.313307,533.176005,1,0.999913,100.382501,24.96982,177.2174,6.79594,44.877,99.43004,14.243225,7.63341,15.1151,20.5763,0.911258,2.075388,0.654273,0.654273,2.303925,0.654273,4.0575,0.654273,43.107,7447.16,7.67096,206.113002,7.752707,21.88772,6.88903,47.98878,281.601801,13222.333333,3.86885,0.654273,63.78191,1179.654184,28790.666667,134.331999,0.654273,115.84668,0.708616,124.167401,97.71692,58.147134,4076.866384,446.183496,900.09,1111.458324,0.302966,0.822256,185.925,8115.150065,1507.833333,133.919001,84.720001,12.15854,2.933833,0.639864,1.36687,9.8311,18.08378,3197.649984,56.0146,1089.474988,1908.833333,7.98478,314.166667,0.390992,35.35482,15.24,439.788999,15.38403,3.66072,37.249999,12.15654,199.045001,26.92844,7.773273,102.142859,1.410094,0.385082,1,3.15434,2.711422,44.55899,101.989,3.742341,5121.461686,3.63974,4.04263,109.716559,52.3238,689.6,3.750404,7.758658,13.39917,5.962438,8.531725,1.347899,0.654273,4331.666667,699.119998,3.313667,22349,8.74246,188.821003,12.15854,33.7184,6.2685,3.5,1.96525,2.025676,2.66228,6.35103,30.79818,2084.149984,21.11208,3056.666667,1,26.93518,2532.780029,6.31596,21806.666667,106.386666,2.48719,598.090729,0.05971939,0.00083702,2.70102,0.718858,597.777409,108.76121,214.97,12.1577,5252.024745,7.270628,322.355006
2015-06-01,3.67308,59.060833,128.7979,478.114002,1.78954,110.397775,8.996506,1.315123,1.7925,1.05015,1.788761,2,77.79113,1.78797,0.377064,1561.666667,1,1.35357,6.91001,3.18324,1,0.0044698331,63.415,9.98599,14865.833333,1.99844,1.252578,924.276,0.944613,0.024598,623.058001,6.181176,2551.439974,534.815002,1,0.99995,100.724175,25.07973,177.367759,6.82087,44.86108,99.4661,14.280575,7.630857,15.1151,20.57834,0.91528,2.076429,0.657892,0.657892,2.304063,0.657892,4.0815,0.657892,43.10308,7426.816667,7.66866,206.113002,7.755737,21.89006,6.92138,48.07338,282.350599,13220.333333,3.872968,0.657892,63.67927,1188.1709,28790.666667,134.937,0.657892,115.71868,0.708514,124.6888,97.6719,58.147134,4075.816484,447.907136,900.09,1113.390007,0.303144,0.822256,185.952001,8112.650065,1507.833333,133.955,84.553335,12.24375,2.933833,0.642231,1.37245,9.854761,18.1318,3209.450033,56.4335,1091.75,1910.833333,7.98818,313,0.393051,35.41792,15.27125,444.668999,15.47481,3.68386,37.0851,12.24375,198.837001,26.93774,7.913153,101.96456,1.410419,0.385013,1,3.15397,2.711822,44.5666,101.929,3.762266,5093.19668,3.63928,4.06411,110.313741,53.2527,689.50102,3.750344,7.702674,13.39547,5.964363,8.560438,1.35426,0.657892,4363.333333,701.582002,3.313667,22361.166667,8.75369,188.821003,12.24375,33.7284,6.2685,3.5,1.96621,2.02589,2.679401,6.34068,30.83084,2101.166667,21.0843,3063.333333,1,26.89012,2533.083363,6.31596,21808.333333,106.625,2.486277,600.86027,0.05988977,0.00084113,2.70102,0.720562,600.73815,109.302089,214.98,12.2448,5253.075255,7.247803,322.355006
2015-06-02,3.673026,59.1106,127.7523,477.998002,1.78948,110.351874,9.003236,1.286973,1.7925,1.050575,1.764971,2,77.725421,1.760123,0.377115,1561.365017,1,1.350065,6.902464,3.14513,1,0.0044326909,63.790183,9.957409,14914.533333,1.997524,1.241551,923.75625,0.935666,0.024602,623.182994,6.180796,2547.329967,534.878295,1,0.9997,99.286501,24.71341,177.700001,6.713303,44.84145,99.047721,14.172,7.629899,15.1151,20.57986,0.896344,2.076811,0.651628,0.651628,2.303263,0.651628,4.104461,0.651628,43.00514,7385.845065,7.666804,206.200627,7.756283,21.883,6.813453,47.99253,280.186999,13202.35,3.851647,0.651628,63.72786,1191.1009,28831.333333,133.364999,0.651628,115.55488,0.708442,124.1491,97.116941,58.155,4076.536417,444.696066,899.91,1111.850007,0.302631,0.823398,185.931699,8113.631602,1507.961667,133.853701,84.220001,12.22548,2.933667,0.634884,1.371402,9.757739,18.20359,3197.934967,55.49793,1092.543762,1906.333333,7.986817,313.489667,0.385178,35.27908,15.332138,446.519479,15.41708,3.684555,37.15,12.22548,199.055101,26.93171,7.831205,101.92846,1.393286,0.385103,1,3.155772,2.710505,44.62265,101.9005,3.710474,5103.664922,3.641237,3.9967,108.66826,52.99354,689.47312,3.750777,7.72391,13.39261,5.967396,8.460122,1.348349,0.651628,4365,702.568542,3.313667,22166.666667,8.731574,188.806003,12.22548,33.70458,6.265733,3.4998,1.947826,2.058312,2.67746,6.321789,30.79974,2128.923333,21.03509,3073.626667,1,26.87428,2535.773346,6.318605,21817.5,105.23,2.486277,592.886313,0.05977665,0.0008383,2.70102,0.716692,592.821373,107.861809,215.015099,12.21786,5253.075255,7.215463,322.355006
2015-06-03,3.673125,59.117267,126.867801,477.484,1.78904,110.351876,9.005116,1.28576,1.7925,1.0501,1.761891,2,77.234111,1.761267,0.377025,1562.266667,1,1.347501,6.877817,3.143681,1,0.0044428608,63.840417,9.883259,14914,1.990181,1.245128,924.8035,0.93665,0.024598,622.959199,6.181706,2547.72333,533.704898,1,0.997188,99.2433,24.72834,177.236461,6.717388,44.64763,98.9706,14.11895,7.628423,15.1151,20.53778,0.898661,2.060297,0.653873,0.653873,2.298588,0.653873,4.090355,0.653873,42.97753,7335.698366,7.649297,206.155127,7.754417,21.78013,6.812089,47.44236,280.593401,13222.1,3.860382,0.653873,63.88556,1181.727567,28831.333333,133.115999,0.653873,115.1828,0.708444,124.407,96.99373,58.2163,4059.341683,444.035654,899.91,1109.125015,0.302586,0.82269,185.519,8083.208301,1507.628333,132.9292,84.220001,12.22814,2.933933,0.633436,1.35041,9.766047,18.14022,3183.15165,55.50219,1090.083787,1902.166667,7.968275,312.913333,0.385149,35.34088,15.287888,437.211478,15.46803,3.687984,37.175,12.22814,198.5561,26.87656,7.855997,101.64301,1.399368,0.385009,1,3.14932,2.711363,44.73508,101.6449,3.715033,5087.999928,3.640067,3.998043,108.7579,53.24183,688.012,3.750199,7.855702,13.21614,5.957081,8.467285,1.349358,0.653873,4356.666667,700.171942,3.313667,22064.683333,8.707595,188.831003,12.22844,33.70708,6.262967,3.500133,1.948477,2.045825,2.681994,6.316121,30.83181,2129.50665,20.88084,3074.95,1,26.68188,2536.02668,6.318747,21817.5,105.23,2.505422,591.497015,0.0595578,0.00083918,2.70102,0.716967,590.906875,107.519121,214.9401,12.25522,5253.075255,7.209791,322.355006
2015-06-04,3.672921,58.870001,124.958401,477.607501,1.78875,110.395832,9.01489,1.302589,1.793333,1.048425,1.744354,2,77.7676,1.744666,0.376989,1559.9975,1,1.346241,6.896298,3.138705,1,0.0044497466,63.969583,9.946213,15011.5,1.992203,1.248986,922.1275,0.934528,0.024602,628.249999,6.183196,2577.850007,535.044595,1,1.000113,98.33234223,24.47422,177.276252,6.65701,44.79365,98.11236,13.9664,7.630022,15.14,20.57127,0.891782,2.06555,0.651228,0.651228,2.291488,0.651228,4.121207,0.651228,42.96835,7306.270098,7.671856,205.549669,7.752405,21.86027,6.743978,47.918275,277.916898,13266.166667,3.840021,0.651228,63.96774,1179.2075,28902,132.078999,0.651228,115.55114,0.708406,124.3957,96.28134,58.523501,4084.587476,438.492906,899.91,1111.493348,0.302018,0.820322,185.769201,8082.775098,1504.896667,133.737499,84.580002,12.35234,3.050163,0.626961,1.363474,9.697341,18.27724,3160.801634,54.79159,1092.781659,1892.333333,7.97613,310.33175,0.683602,35.138387,15.289283,441.433299,15.52719,3.705089,37.225001,12.35222,198.7464,26.91288,7.780435,101.698161,1.404767,0.385026,1,3.143265,2.72225,44.86118,101.753301,3.714516,5081.081667,3.640038,3.952143,107.419601,55.76612,689.97075,3.750672,7.832117,13.34014,5.965955,8.317179,1.348017,0.651228,4371.5,696.312878,3.2825,21821.95,8.671381,188.821003,12.35222,33.73957,6.26435,3.49995,1.935655,2.06228,2.670439,6.338164,30.92285,2146.803317,21.01306,3072.238333,1,26.75958,2535.27002,6.318592,21817.5,105.23,2.483886,584.644242,0.062072,0.00085,2.70102,0.711307,584.071482,106.453513,215.050001,12.35234,5253.075255,7.202161,322.322775
2015-06-05,3.673104,58.935001,125.5963,477.609997,1.7888,110.276471,9.02436,1.311352,1.793333,1.049625,1.753409,2,77.72423,1.755141,0.377057,1565.19,1,1.348434,6.899343,3.146476,1,0.0044435814,63.8726,10.016913,15136.75,1.99148,1.244621,924.00075,0.938292,0.024598,634.838099,6.184394,2599.676667,534.8988,1,0.99985,99.21688806,24.60921,177.498751,6.69319,44.83706,98.353149,13.97585,7.629837,15.14,20.57747,0.899804,2.061667,0.654885,0.654885,2.288133,0.654885,4.111291,0.654885,42.97831,7395.155098,7.671232,205.507169,7.752734,21.83047,6.779586,47.650825,279.868901,13321.083333,3.85845,0.654885,64.035189,1188.7975,28902,132.655999,0.654885,115.7534,0.707814,125.3535,96.81122,58.5285,4082.837476,440.020243,899.91,1115.71999,0.302124,0.818568,185.7646,8121.627598,1507.961667,133.8272,84.580002,12.53579,3.095404,0.62929,1.36777,9.725224,18.29389,3172.04835,55.26663,1095.87335,1887.166667,7.976969,311.08175,0.683738,35.1837,15.292533,439.783499,15.6765,3.741245,37.250001,12.53679,198.851299,26.7985,7.911535,101.815149,1.419072,0.385079,1,3.145232,2.72145,44.96495,101.7794,3.732747,5081.186693,3.640521,3.988706,108.21254,56.05843,691.597875,3.750306,7.836688,13.33307,5.966569,8.360805,1.355311,0.654885,4345,698.213503,3.2825,21933.725,8.727851,188.831003,12.51099,33.87233,6.26435,3.50015,1.942341,2.05854,2.665055,6.335295,30.98419,2159.068366,21.00432,3076.268333,1,26.74613,2535.27002,6.318818,21814.166667,105.23,2.516486,587.627467,0.0623565,0.0008515,2.70102,0.714946,587.020747,107.171063,215.0364,12.53167,5252.024745,7.230895,322.387247
2015-06-06,3.673106,58.935001,125.7794,477.609997,1.7888,110.276471,9.026127,1.311352,1.793333,1.049625,1.75699,2,77.92162,1.758004,0.377054,1571.49,1,1.352674,6.916844,3.148245,1,0.0044404362,63.850483,10.016913,15356.55,1.99788,1.245162,924.593,0.938999,0.024602,636.390599,6.184686,2599.676667,536.2977,1,0.99985,99.21688806,24.64074,177.498751,6.704157,44.89992,98.266119,14.0329,7.629842,15.14,20.6308,0.899804,2.061667,0.654885,0.654885,2.287167,0.654885,4.125734,0.654885,42.98442,7430.350098,7.692323,206.386669,7.752736,21.88345,6.790538,47.80195,280.209701,13338.85,3.861184,0.654885,64.017099,1186.51,28902,132.937999,0.654885,116.0533,0.707758,125.4725,96.80631,58.5285,4092.124976,443.394743,899.91,1117.351657,0.302157,0.824653,186.2402,8152.355098,1510.878333,134.1555,84.580002,12.55798,3.1017,0.630985,1.372304,9.734421,18.34512,3185.250016,55.3388,1103.07335,1887.166667,7.997336,312.65475,0.683602,35.170388,15.293467,439.190199,15.69007,3.747199,37.250001,12.55898,199.128699,26.86637,7.931301,102.034459,1.419072,0.385079,1,3.152017,2.72145,44.99466,102.0502,3.737848,5106.120026,3.640511,3.997399,108.37934,56.21846,692.113,3.750309,7.838256,13.32996,5.986369,8.371445,1.356423,0.654885,4345,698.182378,3.2825,21995.475,8.775631,188.831003,12.53318,33.88792,6.26435,3.50015,1.944668,2.05854,2.662596,6.35138,31.00039,2171.460033,21.06742,3089.423333,1,26.81354,2535.27002,6.318729,21812.5,105.23,2.516486,588.468867,0.0623565,0.0008515,2.70102,0.714946,587.873147,107.353313,215.038,12.55386,5253.075255,7.258903,322.387247
2015-06-07,3.67299,58.935001,126.0359,477.189997,1.78875,110.298529,9.03042,1.311809,1.793333,1.049325,1.761085,2,77.82499,1.76114,0.37702,1562.5,1,1.355088,6.90929,3.14323,1,0.00447147,63.7765,10.011163,15325,1.9953,1.244404,924.343,0.940267,0.024598,636.619999,6.185008,2622.393333,535.862,1,0.99985,99.27554904,24.68605,177.283751,6.71613,44.863,98.292219,14.08295,7.63078,15.14,20.6291,0.900336,2.0655,0.65498,0.65498,2.28635,0.65498,4.1145,0.65498,43.074,7394.975098,7.68821,206.386669,7.752393,21.9014,6.8008,48.08635,280.746001,13363.866667,3.86289,0.65498,63.975501,1178.25,28962.5,133.036,0.65498,115.944,0.707686,125.6309,96.88222,58.919,4075.474976,440.009726,900.09,1120.063333,0.302148,0.824653,185.931,8130.725098,1507.833333,134.279,84.580002,12.59457,3.108774,0.632725,1.370038,9.74125,18.30268,3164.43335,55.428,1103.07335,1874.833333,7.9841,310.75,0.683738,35.21185,15.241667,439.718999,15.71033,3.7527,37.390001,12.59557,198.887999,26.94912,7.963465,102.034459,1.41845,0.38509,1,3.1518,2.72145,45.0474,101.9005,3.743171,5092.468359,3.64099,3.99975,108.6396,56.32576,692,3.750659,7.838256,13.32733,5.97105,8.391771,1.358306,0.65498,4325,694.975003,3.2825,21995.475,8.772713,188.821003,12.59557,33.91636,6.2602,3.5,1.94809,2.094062,2.694021,6.34328,31.03048,2169.116699,21.05742,3081.333333,1,26.79986,2534.77002,6.31616,21805,104.745,2.496897,589.395061,0.0624165,0.000857,2.70102,0.715071,589.433061,107.195499,214.98,12.60201,5252.024745,7.255753,322.387247
2015-06-08,3.67309,59.005001,126.2709,476.872496,1.7888,110.298529,9.034722,1.308709,1.793333,1.0495,1.75799,2,77.82763,1.75517,0.377018,1559.525025,1,1.35695,6.9076,3.14598,1,0.0044368328,63.993584,10.071988,15483.75,1.994425,1.243757,926.5,0.938614,0.024602,636.264999,6.186668,2622.166689,535.16,1,0.999825,98.887526505,24.61296,177.341251,6.695112,44.83028,98.43478,14.0605,7.630254,15.14,20.59338,0.896817,2.065167,0.655568,0.655568,2.281675,0.655568,4.16757,0.655568,43.07086,7320.274903,7.68732,205.920002,7.752376,21.87314,6.77878,48.00825,281.326299,13375.616667,3.86755,0.655568,64.09056,1178.424988,28962.75,133.065001,0.655568,115.954,0.708486,125.351399,97.424959,58.919,4074.675049,442.924848,900.09,1123.519985,0.302572,0.827685,185.913999,8133.125,1509.416667,133.980001,84.580002,12.58292,3.102649,0.631505,1.368863,9.74737,18.2631,3182.316699,55.2947,1106.41665,1869.666667,7.98345,312,0.683738,35.12525,15.293333,436.390998,15.68468,3.77081,37.44,12.58292,198.859001,26.83402,7.930685,102.482559,1.413157,0.384996,1,3.15252,2.721475,45.22776,102.0045,3.729093,5088.301693,3.64013,4.00307,108.3225,56.04112,691.5375,3.750239,7.838256,13.26187,5.960788,8.398782,1.358967,0.655568,4325,700.5175,3.2825,22046.25,8.790338,188.831003,12.58472,33.79716,6.2602,3.50015,1.94769,2.096402,2.739843,6.34262,31.1591,2172.149967,21.10012,3098.35,1,26.77958,2536.824951,6.31882,21814.166667,104.745,2.486397,588.634577,0.0624065,0.000851,2.70102,0.716082,588.632077,107.359112,214.958,12.5614,5252.024745,7.249238,322.387247
2015-06-09,3.6731,58.95,125.3765,476.342503,1.78875,110.276471,9.027985,1.300536,1.793333,1.0486,1.738869,2,77.85928,1.738137,0.377061,1565.2875,1,1.353883,6.910869,3.105194,1,0.0043573782,63.974783,10.007438,15599.2,2.01371,1.235864,925.25,0.932473,0.024598,626.650601,6.18748,2578.136686,536.414901,1,0.999763,97.803180495,24.35598,177.333752,6.630328,44.91347,98.21422,13.94765,7.631318,15.14,20.6367,0.886983,2.069917,0.650138,0.650138,2.264888,0.650138,4.230076,0.650138,42.97887,7325.110098,7.694692,206.338336,7.753093,21.90948,6.715778,48.079312,278.151099,13342.533333,3.830198,0.650138,64.030379,1185.62,28972,132.455001,0.650138,115.929719,0.708526,124.5508,97.58343,59.0813,4090.014976,437.41358,899.91,1121.179982,0.302184,0.828865,186.199801,8157.300098,1510.511667,134.056301,84.580002,12.465,3.069856,0.625388,1.367639,9.667202,18.18697,3171.336667,54.73555,1099.211683,1865.166667,7.974628,319.00075,0.683602,34.9719,15.311167,439.401599,15.60447,3.750554,37.315,12.463,199.183999,27.00144,7.811762,102.42546,1.40055,0.385039,1,3.157123,2.721425,45.10184,101.9875,3.708343,5133.658333,3.640777,3.974722,107.251401,55.66763,691.0795,3.750338,7.873717,13.32518,5.983594,8.315383,1.352794,0.650138,4318.25,700.042753,3.2825,21894.2,8.755955,188.821003,12.462,33.74131,6.2602,3.5,1.93623,2.094062,2.755911,6.347602,31.19193,2179.370033,21.19711,3107.276667,1,26.78675,2536.824951,6.318787,21808.333333,104.745,2.47905,584.042776,0.062675,0.0008495,2.70102,0.712035,583.413376,106.253537,215.054001,12.4565,5253.075255,7.26697,322.387247
2015-06-10,3.673293,58.95,124.7056,477.182503,1.779775,110.298529,9.031317,1.292166,1.793333,1.048675,1.72929,2,77.617949,1.728824,0.376981,1554.6,1,1.343166,6.893076,3.116223,1,0.004368178,63.882266,9.932888,15471.625,2.004393,1.228955,921.3445,0.931294,0.024598,628.537297,6.18689,2550.654974,535.0799,1,0.999863,97.389245685,24.12721,177.193749,6.595255,44.79728,97.93978,13.84325,7.629417,15.14,20.59588,0.883229,2.061817,0.644656,0.644656,2.257483,0.644656,4.231962,0.644656,43.00618,7246.000098,7.675365,205.472836,7.752872,21.82428,6.669137,47.680963,276.231298,13291.116667,3.821996,0.644656,63.8606,1187.125,28972,132.055,0.644656,115.38456,0.708756,123.0948,97.205941,59.1448,4089.097598,436.300443,900.09,1112.78499,0.301962,0.82211,185.6599,8120.780098,1507.773333,133.6151,84.580002,12.352063,3.028729,0.621501,1.366029,9.640652,18.02078,3191.963333,54.4481,1099.520008,1864.833333,7.950571,318.00075,0.683738,34.970775,15.298733,436.212879,15.48813,3.72846,37.490001,12.34079,198.894999,26.85825,7.774943,101.9698,1.417376,0.385036,1,3.150749,2.725575,45.01552,101.7616,3.666186,5111.798333,3.640682,3.949681,106.61222,54.61414,688.234125,3.750599,7.881498,13.33934,5.959686,8.269228,1.344418,0.644656,4297.5,700.755003,3.2825,21735.35,8.723746,188.831003,12.34347,33.62848,6.2602,3.5,1.929247,2.094062,2.737808,6.33784,31.04487,2176.863333,21.04733,3112.206667,1,26.67026,2536.824951,6.318611,21806.666667,106.106667,2.470381,580.755219,0.062554,0.0008415,2.70102,0.709899,580.216219,105.647001,215.042599,12.34762,5253.075255,7.24485,322.387247
2015-06-11,3.672949,58.95,125.2061,477.054999,1.78875,110.298529,9.030803,1.290187,1.793333,1.047925,1.73774,2,77.7637,1.738134,0.376972,1558.675,1,1.345553,6.900233,3.091767,1,0.0043525912,63.948017,9.977463,15473.975,2.001843,1.229597,920.734,0.932968,0.024598,629.796699,6.19073,2547.15,536.0045,1,1.0001,98.077740345,24.26982,177.345,6.627935,44.86809,98.13888,13.87975,7.628652,15.14,20.63498,0.889473,2.068367,0.644593,0.644593,2.249938,0.644593,4.284963,0.644593,42.87181,7261.867598,7.67372,205.861336,7.752806,21.87735,6.719601,48.072625,276.605597,13300.8,3.824886,0.644593,63.977471,1188.8625,28993,132.470001,0.644593,115.615239,0.708566,123.474801,97.19715,59.222351,4092.612598,436.806098,900.09,1111.976673,0.301973,0.821987,186.018001,8106.167598,1508.215,133.928801,84.580002,12.370313,3.040632,0.624068,1.365915,9.669009,18.04949,3193.866667,54.74646,1102.046667,1862.5,7.975227,321.29075,0.683738,34.947,15.3024,439.068499,15.38872,3.738494,37.44,12.36125,198.936899,26.99326,7.834244,102.261319,1.425149,0.384988,1,3.153376,2.729825,45.1961,101.826201,3.676698,5131.095,3.640077,3.968691,107.12502,54.72347,701.912375,3.74937,7.898597,13.31147,5.97491,8.230089,1.345583,0.644593,4270,700.087378,3.2825,21773.95,8.729258,188.821003,12.36125,33.71301,6.2602,3.49995,1.937055,2.094062,2.710488,6.352186,30.9837,2186.476634,21.04214,3139.013333,1,26.72175,2536.824951,6.318689,21794.166667,106.106667,2.478731,583.353283,0.062522,0.000848,2.70102,0.711321,582.789463,106.1728,215.045601,12.36619,5253.075255,7.27493,322.322775
2015-06-12,3.673021,58.95,125.7053,476.932499,1.788975,110.276471,9.04005,1.29342,1.793333,1.048775,1.736358,2,77.746191,1.736452,0.377086,1555.925,1,1.345116,6.898273,3.120741,1,0.0043374934,64.031401,9.968888,15332.375,2.001895,1.231126,924.019,0.929534,0.024602,631.722599,6.190068,2530.733343,535.737205,1,0.9998,97.879483875,24.22175,177.541249,6.620609,44.89711,98.310369,13.881,7.629807,15.14,20.66646,0.887675,2.06615,0.642624,0.642624,2.241533,0.642624,4.315434,0.642624,42.99842,7262.387598,7.666847,205.901669,7.753108,21.83412,6.702663,47.791112,277.034503,13311.2,3.839257,0.642624,64.049901,1185.4525,28992.5,132.456001,0.642624,115.54745,0.708322,123.4054,97.22342,59.328651,4095.012598,436.330752,899.91,1113.349982,0.30199,0.823835,186.1119,8105.330098,1508.393333,133.9916,84.580002,12.376788,3.038205,0.623615,1.364366,9.668184,18.13508,3215.841683,54.66432,1101.911667,1863.666667,7.985577,322.52525,0.683602,35.16695,15.301167,438.838619,15.415,3.748591,37.44,12.37943,198.919501,26.90661,7.755487,102.542859,1.431194,0.385011,1,3.154605,2.729125,45.28602,101.818101,3.678801,5133.056667,3.641407,3.969602,106.844399,55.10014,708.544868,3.750758,7.904841,13.05695,5.973413,8.196056,1.344255,0.642624,4267.5,704.213753,3.2825,21786.775,8.758969,188.866003,12.37859,33.64897,6.2602,3.50085,1.935475,2.09429,2.716237,6.356159,31.01657,2197.248333,21.04748,3151.203333,1,26.73332,2536.824951,6.3187,21799.166667,106.073334,2.488873,583.414878,0.0629045,0.0008485,2.70102,0.711672,582.968278,106.104049,215.029999,12.3775,5253.075255,7.294691,322.387247
2015-06-13,3.673009,58.95,125.8789,476.932499,1.788975,110.298529,9.040079,1.29342,1.793333,1.048775,1.737679,2,77.771431,1.737512,0.377088,1557.725,1,1.346228,6.900515,3.115905,1,0.0042961343,64.075834,9.968888,15320.5,2.002778,1.231367,924.6775,0.92908,0.024602,631.630599,6.189824,2531.55001,535.922905,1,0.9998,97.879483875,24.23962,177.541249,6.624457,44.9006,98.357799,13.902175,7.629901,15.14,20.67784,0.887675,2.06615,0.642624,0.642624,2.2398,0.642624,4.321209,0.642624,42.99334,7261.740098,7.666893,206.015669,7.75314,21.83784,6.708476,47.812075,277.141603,13320.2,3.841663,0.642624,64.073171,1188.6625,28992.5,132.574001,0.642624,115.61053,0.708304,123.4427,97.23618,59.328651,4101.255098,437.270252,900.09,1113.763315,0.301986,0.82565,186.1999,8104.047598,1508.983333,134.0628,84.580002,12.38305,3.040072,0.624249,1.364644,9.671997,18.14059,3219.51335,54.69716,1102.59,1863.666667,7.990735,322.77125,0.683602,35.19745,15.29925,439.422699,15.40083,3.750536,37.44,12.38444,198.960801,26.91636,7.754997,102.685359,1.431194,0.38501,1,3.155351,2.729125,45.30886,101.821801,3.681101,5136,3.641417,3.972614,106.903599,55.1762,707.419118,3.750716,7.904841,13.03709,5.976186,8.189036,1.344321,0.642624,4267.5,704.206378,3.2825,21832.075,8.773476,188.866003,12.3836,33.65201,6.2602,3.50085,1.936348,2.09429,2.713111,6.358285,31.01911,2201.431667,21.05186,3158.983333,1,26.74062,2536.824951,6.318692,21800,106.073334,2.488873,584.172258,0.0629045,0.0008485,2.70102,0.711672,583.730678,106.298924,215.026099,12.38251,5253.075255,7.304051,322.322775
